"Card ID","Custom ID","Color","Title","Owner","Deadline","Priority","Column Name","Board Name","Owners","Description","Lane Name","Actual End Date","Last End Date","Last Start Date","Planned Start","Last Comment","Card URL"
"315303","","#00d3ff","[GMUD] - CHG0074577 - PSCD - Atualização e Conversão dos Bancos de Dados no Ambiente Homologação - Janela 19/09/2025 17:00 a 21/09/2025 23:59","juliano.cardoso","2025-09-15","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","CHG0074577 - PSCD - Atualização e Conversão dos Bancos de Dados no Ambiente Homologação - Janela 19/09/2025 17:00 a 21/09/2025 23:59

Esta requisição de mudança (RDM) refere-se à atualização dos bancos de dados do ambiente de Quality Assurance System (QAS), com o objetivo de garantir que o ambiente reflita fielmente o estado atual da produção, permitindo testes e validações mais precisas. Estaremos aproveitando um backup já realizado do ambiente produtivo, eliminando assim uma etapa que chegaria a durar quase 40 horas.

As atividades compreendem desde a liberação da área para receber o backup, restauração do backup de produção no ambiente QAS, conversão das bases de dados do OE1 para OE12, até a disponibilização das bases convertidas e validação funcional do ambiente.

A execução será realizada dentro da janela programada entre 19/09/2025 às 17:00 e 21/09/2025 às 23:59, conforme cronograma acordado.

Essa atualização é essencial para assegurar a integridade e consistência dos dados usados nas fases de homologação e testes, auxiliando a equipe de negócio na avaliação das demandas e garantindo a qualidade dos sistemas em desenvolvimento.

SALA TEAMS:
https://teams.microsoft.com/l/meetup-join/19%3ameeting_NmI3MDk4MTAtZTNkMC00MzI5LTlmZTAtMzRjMDUzN2IzYWRm%40thread.v2/0?context=%7b%22Tid%22%3a%22f41c4a4c-314b-499d-9a7a-39581944c704%22%2c%22Oid%22%3a%22cee0b022-d528-4994-89ca-e2ea4a3e1da2%22%7d","Default Swimlane","","2025-09-16 18:29:07","2025-09-16 10:11:15","","","https://dasa.businessmap.io/ctrl_board/155/cards/315303/details"
"315297","","#00d3ff","[GMUD] - CHG0074562 - PSCD – Entrega de Demandas Homologadas da Sprint – Programas (2025-09-18) - Janela 18/09/2025 19:00 a 18/09/2025 20:30","juliano.cardoso","2025-09-15","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Inserir RDM:
[CHG0074562 - PSCD – Entrega de Demandas Homologadas da Sprint – Programas (2025-09-18) -](https://dasadesk.dasa.com.br/nav_to.do?uri=%2Fchange_request.do%3Fsys_id%3D0b9bef3087c0f618868332280cbb3579%26sysparm_record_list%3Drequested_byDYNAMIC90d1921e5f510100a9ad2572f2b477fe%5EORDERBYDESCstart_date%26sysparm_record_row%3D2%26sysparm_record_rows%3D117%26sysparm_record_target%3Dchange_request%26sysparm_view%3D%26sysparm_view_forced%3Dtrue) Janela 18/09/2025 19:00 a 18/09/2025 20:30

Aplicar em produção Demandas homologadas durante a Sprint:
[PSCD]- Monitor de Lotes Guias XML - ESPR280
https://dasa.businessmap.io/ctrl_board/155/cards/292449/details/

[PSCD] - Alteração descrição TUSS 40314537 - Bradesco
https://dasa.businessmap.io/ctrl_board/155/cards/304832/details/

[PSCD]-Erro no programa ESPR007 na liberação de Lote
https://dasa.businessmap.io/ctrl_board/155/cards/303993/details/

[PSCD] - ESCD021 - Criação de plano e Convenio
https://dasa.businessmap.io/ctrl_board/155/cards/306356/details/

[PSCD] - ESPR280 - Ajustar opção refazer lote em situações de represados após criação do Pedido/Lote
https://dasa.businessmap.io/ctrl_board/155/cards/301556/details/

[PSCD] - ""ESPR280-D06 - Correção na Importação da Base de Exames com Recurso de Glosa ativo
https://dasa.businessmap.io/ctrl_board/155/cards/306930/details/
-------------------------------------------------------------------------------------------------------------------------------------
Contato plantão: 17-99145-9588 - JULIANO.

Sala Teams:
https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZTRiNDE4MmMtMjFkNi00MTkzLWIwNWItNjllYTA4MWJhZTE3%40thread.v2/0?","Default Swimlane","","2025-09-16 18:29:02","2025-09-16 10:09:05","","","https://dasa.businessmap.io/ctrl_board/155/cards/315297/details"
"315129","","#af0020","[PSCD] - Falha no Envio de E-mails com Anexo: Documentos Não Gerados","juliano.cardoso","2025-10-20","Average","Pronto para Publicação","SisCorp Recebíveis Master","juliano.cardoso,Daniel DS Nascimento","chamado : RITM0914705

Objetivo: verificar problema que esta ocorrendo no e-mail pscd_fat@dasa.com.br, responsável pelo envio de anexos com as exclusões e recálculos de exames.

erro relacionado : /integracao/spool/tmpmail/execmail497740: line 1: uuencode: command not found","Default Swimlane","","2025-10-21 19:31:25","2025-09-24 14:45:52","","Evidencia de teste de Alan Muniz","https://dasa.businessmap.io/ctrl_board/155/cards/315129/details"
"313259","","#00d3ff","[PSCD] - RDM: CHG0074051 - PROJETO MODERNIZAÇÃO PSCD FASE 2 - Atividades dia 14/09/25","juliano.cardoso","2025-09-10","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-09-16 09:54:31","2025-09-10 10:11:11","","","https://dasa.businessmap.io/ctrl_board/155/cards/313259/details"
"313257","","#00d3ff","[PSCD] - RDM: CHG0074051 - PROJETO MODERNIZAÇÃO PSCD FASE 2 - Atividades dia 13/09/25","juliano.cardoso","2025-09-10","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-09-16 09:54:29","2025-09-10 10:10:46","","","https://dasa.businessmap.io/ctrl_board/155/cards/313257/details"
"313255","","#00d3ff","[PSCD] - RDM: CHG0074051 - PROJETO MODERNIZAÇÃO PSCD FASE 2 - Atividades dia 12/09/25","juliano.cardoso","2025-09-10","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-09-16 09:54:27","2025-09-10 10:10:16","","","https://dasa.businessmap.io/ctrl_board/155/cards/313255/details"
"313254","","#00d3ff","[PSCD] - RDM: CHG0074051 - PROJETO MODERNIZAÇÃO PSCD FASE 2 - Atividades dia 11/09/25","juliano.cardoso","2025-09-10","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-09-16 09:54:26","2025-09-10 10:09:57","","","https://dasa.businessmap.io/ctrl_board/155/cards/313254/details"
"313253","","#00d3ff","[PSCD] - RDM: CHG0074051 - PROJETO MODERNIZAÇÃO PSCD FASE 2 - Atividades dia 10/09/25","juliano.cardoso","2025-09-10","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-09-16 09:54:24","2025-09-10 10:09:23","","prints","https://dasa.businessmap.io/ctrl_board/155/cards/313253/details"
"313248","","#00d3ff","[PSCD] - Validação PowerCenter PRD progress","juliano.cardoso","2025-09-09","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-09-10 09:55:30","2025-09-10 09:54:18","","","https://dasa.businessmap.io/ctrl_board/155/cards/313248/details"
"312182","","#00d3ff","[PSCD] - Validar se Conector do OE10, se conecta a Base OE12 (HML) - PowerCenter","juliano.cardoso","2025-09-05","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","No Servidor de testes, apontar o driver do OE10 para conectar ao servidor de HML OE12","Default Swimlane","","2025-09-08 14:07:18","2025-09-08 12:14:29","","segue evidencia de conexão com êxito:

[VhzsKdnxjDlla2iKpeVa]","https://dasa.businessmap.io/ctrl_board/155/cards/312182/details"
"312117","","#00d3ff","[PSCD] - Instalar OE12 32 Bits, no servidor BRLSPWPEMS02","juliano.cardoso","2025-09-05","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-09-08 10:58:35","2025-09-08 10:58:02","","","https://dasa.businessmap.io/ctrl_board/155/cards/312117/details"
"310956","","#00d3ff","[PSCD] - Ajuste de programas PSCD v12 x SAP CPI Dev - HML","juliano.cardoso","2025-09-03","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-09-05 14:24:27","2025-09-03 18:31:11","","","https://dasa.businessmap.io/ctrl_board/155/cards/310956/details"
"310945","","#00d3ff","[PSCD] - Configurar maquina Gold Horizon PROD","juliano.cardoso","2025-09-03","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-09-10 09:52:49","2025-09-03 18:28:17","","","https://dasa.businessmap.io/ctrl_board/155/cards/310945/details"
"310071","","#00d3ff","[GMUD] - CRIAR RDM - CHG0074051 - PSCD- PROJETO MODERNIZAÇÃO PSCD FASE 2","juliano.cardoso","2025-09-02","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Feita a abertura da RDM:
Esta mudança consiste em implementar a atualização em produção do sistema PSCD, será implementado a atualização do OpenEdge devido o fabricante da tecnologia anunciar o fim do ciclo de vida da versão 11.7 para abril de 2025, A partir desta data, o suporte e as atualizações de segurança serão encerrados, o que representa um risco crítico para a continuidade e a integridade de nossas operações, por tanto precisamos fazer a migração do sistema para a versão mais atual, OpenEdge 12.8. Esta atualização não apenas garante o suporte e a conformidade, mas também posicionamento a plataforma para maior performance e escalabilidade a longo prazo, todo o processo já foi testado em ambiente produtivo.","Default Swimlane","","2025-09-02 10:11:16","2025-09-02 10:07:55","","https://dasadesk.dasa.com.br/nav_to.do?uri=%2Fchange_request.do%3Fsys_id%3D31825024873f2250868332280cbb3511%26sysparm_domain%3Dnull%26sysparm_domain_scope%3Dnull%26sysparm_record_list%3Drequested_byDYNAMIC90d1921e5f510100a9ad2572f2b477fe%5EORDERBYDESCstart_date%26sysparm_record_row%3D1%26sysparm_record_rows%3D115%26sysparm_view%3D%26sysparm_view_forced%3Dtrue","https://dasa.businessmap.io/ctrl_board/155/cards/310071/details"
"309039","","#00d3ff","[PSCD] Planejar Atualização Servidor Horizon PSCD - Criar Clone","juliano.cardoso","","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Nós temos que fazer uma atividade no servidor de Produção do PSCD do Horizon , a virada do nosso sistema vai ocorre em 11/09 a 14/09, seria possível como eu comentei esses dias ja disponibilizar um clone da maquina atual, nós fazemos a atividade nele e no dia da virada efetiva ele como Produção e recriar o pool ?

No clone:

0 - Criar o clone

1 - Remover a instalação do openege 11

2 - Instalar o Openege 12

3 - Atualizar toda base de programs do PSCD Loca (Drive T: na VM)

4 - Ajustar os atalhos do do PSCD (que são chamados no menu da Horizon)

5 - Recriar o Pool

Na virada:

1 - Efetiva o clone como produção;

2 - Recriar o Pool do PSCD","Default Swimlane","","2025-09-02 10:11:09","2025-08-29 16:30:20","","","https://dasa.businessmap.io/ctrl_board/155/cards/309039/details"
"308951","","#00d3ff","[PSCD] Teste Integrado PSCDxSAP","juliano.cardoso","2025-08-29","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-09-02 10:05:46","2025-08-29 15:01:59","","[SWIFS4VvIRBp5wW0VYOq]","https://dasa.businessmap.io/ctrl_board/155/cards/308951/details"
"308793","","#34a97b","[GMUD] - Abertura RDM CHG0073936 - Repasse de conhecimento para Danubia","juliano.cardoso","2025-08-29","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-08-29 14:59:15","2025-08-29 11:42:57","","","https://dasa.businessmap.io/ctrl_board/155/cards/308793/details"
"307487","","#00d3ff","[PSCD] - Validar erro na execução do espr400a1.p (OE12)","juliano.cardoso","2025-08-27","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-08-27 09:40:54","2025-08-26 18:53:23","","","https://dasa.businessmap.io/ctrl_board/155/cards/307487/details"
"307279","","#00d3ff","[PSCD] - Apoio a testes e correções de Bugs Controle por exame","juliano.cardoso","2025-08-26","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-08-26 15:37:12","2025-08-26 15:26:05","","[1buf4fzeAGLGq364sml2]","https://dasa.businessmap.io/ctrl_board/155/cards/307279/details"
"307214","","#00d3ff","[PSCD] - Verificar problema no Proxy para chegar no endereço do SAP=>","juliano.cardoso","","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-08-26 18:51:01","2025-08-26 14:40:23","","","https://dasa.businessmap.io/ctrl_board/155/cards/307214/details"
"307210","","#00d3ff","[PSCD] - Levantar todos os CFG da versão 12","juliano.cardoso","2025-08-26","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Nas maquinas linux e windows pegar o código CFG da versão 12 que está em casa uma das maquinas abaixo e me passar?

- 10.120.52.11
- brlsplppas01
- brlsplppas02
- brlsplppas03
- brlsplhpas01
- VDI
- Client Horizon","Default Swimlane","","2025-08-26 14:38:33","2025-08-26 14:37:49","","[cDabiBDzHx07RvIXEm6e]","https://dasa.businessmap.io/ctrl_board/155/cards/307210/details"
"306738","","#00d3ff","[PSCD] - 1 - Ajustar Programas: Consulta de RPS","juliano.cardoso","2025-08-26","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","https://dasa.businessmap.io/ctrl_board/155/cards/306392/details/","Default Swimlane","","2025-09-10 10:02:23","2025-08-25 17:57:50","","[z9HuEFiHabsRRbPh5uep]","https://dasa.businessmap.io/ctrl_board/155/cards/306738/details"
"306392","","#2666be","[PSCD] - Consulta de RPS","juliano.cardoso","2025-09-22","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Objetivo: É criar o banco de dados local do RP e ativar redirect, executando e configurar o redirecionamento de dados, a fim de viabilizar a execução e os testes da tarefa pendente em um ambiente isolado.","Default Swimlane","","2025-09-16 18:28:50","2025-08-25 17:55:53","","","https://dasa.businessmap.io/ctrl_board/155/cards/306392/details"
"306067","","#00d3ff","[GMUD] - Executar: CHG0073496 - PSCD - Entrega de Demandas  Homologadas Projeto Controle Status por Exame e DF","juliano.cardoso","2025-08-23","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","https://dasadesk.dasa.com.br/nav_to.do?uri=%2Fchange_request.do%3Fsys_id%3D7d797fc087a766909fa584440cbb350e%26sysparm_domain%3Dnull%26sysparm_domain_scope%3Dnull%26sysparm_view%3D%26sysparm_view_forced%3Dtrue","Default Swimlane","","2025-08-25 09:27:05","2025-08-23 14:46:30","","[lUiHqp1apD3GQxAqkasG]","https://dasa.businessmap.io/ctrl_board/155/cards/306067/details"
"304601","","#00d3ff","[PSCD] - Avaliar proxy Servidor de QAS OE12","juliano.cardoso","2025-08-20","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","serviço de envio de controle para o SAP","Default Swimlane","","2025-08-21 11:49:18","2025-08-20 11:17:35","","[ysZUvEFZ7j4lSH0wJNJ2]","https://dasa.businessmap.io/ctrl_board/155/cards/304601/details"
"304327","","#00d3ff","[RDM] - Abertura de RDM - Status do exame","Danubia","2025-08-19","Average","Concluído","SisCorp Recebíveis Master","Danubia,juliano.cardoso","Objetivo: Abertura de RDM para virada do projeto Status no exame.

CHG0073496 - PSCD - Entrega de Demandas Homologadas Projeto Controle Status por Exame e DF

Janela: 23/08/2025 08:00:00 a 24/08/2025 16:00:00","Default Swimlane","","2025-08-22 12:36:13","2025-08-19 17:28:25","","","https://dasa.businessmap.io/ctrl_board/155/cards/304327/details"
"304039","","#00d3ff","[GMUD] -  Abertura de RDM - Repasse  de Conhecimento para Danubia","juliano.cardoso","","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Tema: PSCD - Projeto Controle Status por Exame Exame
Indisponibilidade: Sim (2 horas de indisponibilidade)

-----------------------------------------------

1. Implementação (2 horas)
2. Teste e Validações (24 horas)
2.1 - Testar a aplicação pós implementação (4 horas)
   2.2 - Deixa as rotinas rodando automaticamente durante esse intervalo de tempo.
2.3 - Repassar todos os processos automaticos no domingo de manhã. (4 horas)
3. Rollback (2 horas)

-----------------------------------------------

RDM - 23/08/2024 08:00 as 24/08/2024 12:00 - (Janela de 28 horas com indisponibilidade de 2 horas)

1. Stop de todos os processos do PSCD => (30 minutos) => Juliano ou Daniel
2. Aplicar no banco de dados daprovisao o delta incremental ""delta_provisao.df"" => (30 minutos) => Jonivaldo
3. Deploy da aplicação => (30 minutos) => Juliano ou Daniel
4. Start de todos os processos do PSCD => (30 minutos) => => Juliano ou Daniel
5. Testes e Validações => (4 horas) => Vania ou Michael
6. Rollback Aplicação (2 hora) = Daniel ou Juliano","Default Swimlane","","2025-08-19 16:55:02","2025-08-19 11:51:51","","[kH7y2Qba3CpZsBYdPlZE]","https://dasa.businessmap.io/ctrl_board/155/cards/304039/details"
"303970","","#00d3ff","[PSCD]   - Implementação e Testes - Construir Redirect para o RPS","juliano.cardoso","2025-08-20","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso,Daniel DS Nascimento","Anexo desenho, mas basicamente precisa redirecionar as request do pscdapi.dasa.com.br para pscdpasoe.dasa.com.br

Nesse momento iremos fazer no ambiente de homologação

De: http://brlspwhems01.dasa.net:8081/wsa/wsa1/wsdl?targetURI=urn:asFaturRpsIF

Para: http://brlsplhpas01.dasa.net:8081/soap/wsdl?targetURI=urn:asFaturRpsIF

| http://brlspwhems01.dasa.net:8081/wsa/wsa1/wsdl?targetURI=urn:asFaturRpsIF | http://brlsplhpas01.dasa.net:8081/soap/wsdl?targetURI=urn:asFaturRpsIF

[Redirect.drawio.pdf](file:///C:/Users/F22209249805/Downloads/Redirect.drawio.pdf)","Default Swimlane","","2025-08-21 17:40:21","2025-08-21 11:49:13","","""W:\\wrk\\hml\\ws\\esws007c.r""
""W:\\wrk\\hml\\ws\\teste_esws007.p""
""W:\\wrk\\hml\\ws\\esws007a.p""
""W:\\wrk\\hml\\ws\\esws007a.r""
""W:\\wrk\\hml\\ws\\esws007c.p""","https://dasa.businessmap.io/ctrl_board/155/cards/303970/details"
"303954","","#00d3ff","[PSCD] Levantar e relacionar os programas novos e antigos /  construir um programa para copiar as permissões do programa antigo para novo","juliano.cardoso","2025-08-20","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","1 Levantar e relacionar os programas novos e antigos
2 Utilizar os dados do item 1 para construir um programa provisoria para copiar as permissões do programa antigo para novo","Default Swimlane","","2025-08-19 19:05:53","2025-08-19 16:55:11","","foi anexado a RDM CHG0073496 o programa para exportar .","https://dasa.businessmap.io/ctrl_board/155/cards/303954/details"
"303914","","#00d3ff","[PSCD] - Validar execução do Fireflow: 8481 Liberar Portas Kubernets/SAP => PSCD","juliano.cardoso","2025-08-19","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Depended on by:
8482: (admin) Liberar Portas Kubernets/SAP => PSCD - 5[23] [pending match]
8483: (admin) Liberar Portas Kubernets/SAP => PSCD - 6[23] [pending match]
8484: (admin) Liberar Portas Kubernets/SAP => PSCD - 1[23] [pending match]
8485: (admin) Liberar Portas Kubernets/SAP => PSCD - 4[23] [pending match]
8486: (admin) Liberar Portas Kubernets/SAP => PSCD - 2[23] [pending match]
8487: (admin) Liberar Portas Kubernets/SAP => PSCD - 8[23] [pending match]
8488: (admin) Liberar Portas Kubernets/SAP => PSCD - 7[23] [pending match]
8489: (admin) Liberar Portas Kubernets/SAP => PSCD - 9[23] [pending match]
8490: (admin) Liberar Portas Kubernets/SAP => PSCD - 10[23] [pending match]
8491: (admin) Liberar Portas Kubernets/SAP => PSCD - 11[23] [pending match]
8492: (admin) Liberar Portas Kubernets/SAP => PSCD - 3[23] [pending match]
8493: (admin) Liberar Portas Kubernets/SAP => PSCD - 13[23] [pending match]
8494: (admin) Liberar Portas Kubernets/SAP => PSCD - 16[23] [pending match]
8495: (admin) Liberar Portas Kubernets/SAP => PSCD - 12[23] [pending match]
8496: (admin) Liberar Portas Kubernets/SAP => PSCD - 15[23] [pending match]
8497: (admin) Liberar Portas Kubernets/SAP => PSCD - 14[23] [pending match]
8498: (admin) Liberar Portas Kubernets/SAP => PSCD - 17[23] [pending match]
8499: (admin) Liberar Portas Kubernets/SAP => PSCD - 18[23] [pending match]
8500: (admin) Liberar Portas Kubernets/SAP => PSCD - 19[23] [pending match]
8501: (admin) Liberar Portas Kubernets/SAP => PSCD - 21[23] [pending match]
8502: (admin) Liberar Portas Kubernets/SAP => PSCD - 20[23] [pending match]
8503: (admin) Liberar Portas Kubernets/SAP => PSCD - 22[23] [pending match]
8504: (admin) Liberar Portas Kubernets/SAP => PSCD - 23[23] [pending match]","Default Swimlane","","2025-08-19 18:47:06","2025-08-19 09:22:37","","","https://dasa.businessmap.io/ctrl_board/155/cards/303914/details"
"303910","","#00d3ff","[GMUD] - Executar RDM CHG0073206 - Atualizar Aplicação do PSCD na Horizon","juliano.cardoso","2025-08-16","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","","Default Swimlane","","2025-08-19 09:18:00","2025-08-19 09:17:53","","RDM executada com sucesso, janela de execução real:
Inicio: 16/08/2025 16:02:52
Término: 16/08/2025 17:41:06","https://dasa.businessmap.io/ctrl_board/155/cards/303910/details"
"303782","","#00d3ff","[GMUD] - Mapeamento - Demanda Status por Exame","juliano.cardoso","2025-08-18","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","eunião Teams para planejamento para a implementação de RDM em 23/08

Dubia / Daniel / Michael","Default Swimlane","","2025-08-18 17:48:06","2025-08-18 17:39:17","","","https://dasa.businessmap.io/ctrl_board/155/cards/303782/details"
"303584","","#00d3ff","[PSCD] - Code Review  Demanda: 292043 - Criar um relatório baseado no RL2111 porém com o nome RL2112","juliano.cardoso","2025-08-18","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","https://dasa.businessmap.io/ctrl_board/155/cards/292043/details/","Default Swimlane","","2025-08-22 17:20:26","2025-08-18 12:18:25","","","https://dasa.businessmap.io/ctrl_board/155/cards/303584/details"
"303186","","#00d3ff","[PSCD] - Fazer code review da demanda 291357","juliano.cardoso","2025-08-15","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","https://dasa.businessmap.io/ctrl_board/155/cards/291357/details/","Default Swimlane","","2025-08-18 11:33:56","2025-08-15 16:38:45","","[noZUhZgbRnrVXozT01oH]","https://dasa.businessmap.io/ctrl_board/155/cards/303186/details"
"301540","","#00d3ff","[PSCD]   - Construir Redirect para o RPS","juliano.cardoso","2025-08-15","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso,Daniel DS Nascimento","Anexo desenho, mas basicamente precisa redirecionar as request do pscdapi.dasa.com.br para pscdpasoe.dasa.com.br

Nesse momento iremos fazer no ambiente de homologação

De: http://brlspwhems01.dasa.net:8081/wsa/wsa1/wsdl?targetURI=urn:asFaturRpsIF

Para: http://brlsplhpas01.dasa.net:8081/soap/wsdl?targetURI=urn:asFaturRpsIF

| http://brlspwhems01.dasa.net:8081/wsa/wsa1/wsdl?targetURI=urn:asFaturRpsIF | http://brlsplhpas01.dasa.net:8081/soap/wsdl?targetURI=urn:asFaturRpsIF

[Redirect.drawio.pdf](file:///C:/Users/F22209249805/Downloads/Redirect.drawio.pdf)","Default Swimlane","","2025-08-15 16:37:29","2025-08-13 16:07:43","","","https://dasa.businessmap.io/ctrl_board/155/cards/301540/details"
"301208","","#00d3ff","[PSCD] - Abertura de regra de firewall","juliano.cardoso","2025-08-13","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","- Kubernets
- SAP
- PSCD","Default Swimlane","","2025-08-13 15:49:09","2025-08-13 12:04:46","","Repassado para a Danubia:
eu abri estas regras de Firewall que seriam referentes a integração do PSCD com ambiente Kuberns do Paperless e com o SAP, porem todas foram encerradas, tera que ver com algum responsável o motivo das regras serem finalizadas sem ser executadas, elas são de extrema importância para que tenhamos as integrações que são feitas hoje continuem em funcionamento depois que atualizarmos o ambiente do PSCD

https://fireflow.dasa.com.br/FireFlow/SelfService/Display.html?id=8470

https://fireflow.dasa.com.br/FireFlow/SelfService/Display.html?id=8471

https://fireflow.dasa.com.br/FireFlow/SelfService/Display.html?id=8472

https://fireflow.dasa.com.br/FireFlow/SelfService/Display.html?id=8473","https://dasa.businessmap.io/ctrl_board/155/cards/301208/details"
"301158","","#00d3ff","[PSCD] - Analise Técnica e Viabilidade - Demanda: 294828","juliano.cardoso","2025-08-13","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","https://dasa.businessmap.io/ctrl_board/155/cards/294828/details/","Default Swimlane","","2025-08-13 11:42:31","2025-08-13 11:10:17","","feita a analise e disponibilizado no campo de comentários do card da demanda.","https://dasa.businessmap.io/ctrl_board/155/cards/301158/details"
"300559","","#00d3ff","[PSCD] - Validar Ambiente Horizon MFA - PSCD","juliano.cardoso","2025-08-12","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Validar junto com o Paulo ambiente de testes novo do Horizon, para aplicação do PSCD autenticando via MFA no Horizon.","Default Swimlane","","2025-08-12 11:34:02","2025-08-12 11:22:39","","feito os testes

[YUomAgtuI0V7vkWohiRa]","https://dasa.businessmap.io/ctrl_board/155/cards/300559/details"
"300297","","#00d3ff","[GMUD] - Abertura de RDM  - Atualização da maquina Gold - 11/08/25","Danubia","2025-08-14","Average","Concluído","SisCorp Recebíveis Master","Danubia,juliano.cardoso","Objetivo: Preencher de RDM no Dasa Desk para atualização da maquina Gold para o dia 14/08.

- Abertura Dasa Desk
- Após a equipe de RDM informar a data alinhar com área de negocio
-

Acompanhar aprovação","Default Swimlane","","2025-08-22 12:35:58","2025-08-11 17:37:00","","","https://dasa.businessmap.io/ctrl_board/155/cards/300297/details"
"299955","","#00d3ff","[PSCD] - Teste lote WS ( Criticas )","juliano.cardoso","2025-08-11","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso","Apoiar Vania e Andre nos testes da integração :
https://dasa.businessmap.io/ctrl_board/155/cards/291357/details/","Default Swimlane","","2025-08-11 16:53:04","2025-08-11 11:40:48","","Fizemos os testes, porem foi identificado que ainda tem ajustes a ser feitos no programa, e sera tratado pelo André

[vrtdpMRiW05J7SnEinD2]","https://dasa.businessmap.io/ctrl_board/155/cards/299955/details"
"299908","","#00d3ff","[GMUD] - Implementar RDM","juliano.cardoso","2025-08-11","Average","Concluído","SisCorp Recebíveis Master","juliano.cardoso,Danubia","Implementar RDM para atualizarmos o ambiente do PSCD no Horizon(Processo de Abertura)
Verificar viabilidade de agenda e abrir a RDM no DasaDesk.","Default Swimlane","","2025-08-13 11:02:57","2025-08-11 10:53:36","","foi implantado a RDM CHG0073206, com ela foi indicado o repasse de conhecimento para a Danubia fazer a implantação das RDM.","https://dasa.businessmap.io/ctrl_board/155/cards/299908/details"
